num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
48,r2,26, 1060659, 1029,"  102f30:	e50b0008 	str	r0, [fp, #-8]",benign, 671, 188, 10247, 2, 6848, 2691, 1, 567, 756, 0, 220, 53981, 550, 3, 7, 8384, 2, 382, 3, 32811, 11274, 21249, 0, 0, 30, 5331, 4912, 9610, 83, 0, 0, 22, 25, 37, 2, 54697, 46716, 49836, 1, 0, 0, 380,-
49,r3,31, 1059585, 1027,"  102b00:	e0822003 	add	r2, r2, r3",benign, 966, 211, 10246, 2, 6832, 2692, 1, 567, 756, 0, 227, 54622, 550, 3, 7, 8827, 2, 383, 3, 33809, 12314, 21282, 0, 0, 30, 5361, 4866, 9614, 85, 0, 0, 18, 22, 34, 2, 55709, 47469, 50471, 1, 0, 0, 402,-
50,r2,18, 1061105, 1033,"  1030f0:	e3e0207f 	mvn	r2, #127	; 0x7f",benign, 978, 190, 10244, 2, 6849, 2693, 1, 567, 756, 0, 233, 54722, 550, 3, 7, 8911, 2, 382, 3, 34139, 12618, 21285, 0, 0, 30, 5372, 4882, 9626, 84, 0, 0, 18, 21, 34, 2, 55106, 47284, 50318, 1, 0, 0, 402,-
51,r1,4, 1053990, 1028,"  101524:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0",benign, 789, 188, 10249, 2, 6858, 2691, 1, 567, 756, 0, 227, 54479, 550, 3, 7, 8305, 3, 405, 3, 32821, 11258, 21272, 0, 0, 30, 5549, 4687, 9604, 83, 0, 0, 19, 22, 35, 2, 54684, 46741, 49780, 1, 0, 0, 379,-
52,r3,26, 1054041, 1028,"  101558:	e1a02de3 	ror	r2, r3, #27",benign, 789, 189, 10230, 2, 6833, 2690, 1, 567, 756, 0, 232, 54367, 550, 3, 7, 8658, 3, 404, 3, 32962, 11449, 21265, 0, 0, 30, 5156, 5078, 9620, 82, 0, 0, 22, 23, 37, 2, 55122, 47334, 50407, 1, 0, 0, 381,-
53,r3,25, 1051860, 1028,"  100cd4:	e0823003 	add	r3, r2, r3",benign, 694, 187, 10230, 3, 6835, 2690, 1, 567, 756, 0, 216, 53305, 550, 3, 7, 8385, 2, 383, 3, 32615, 11065, 21259, 0, 0, 30, 5595, 4647, 9625, 84, 0, 0, 19, 24, 35, 2, 54393, 46610, 49658, 1, 0, 0, 380,-
54,r3,2, 1055937, 1031,"  101cc0:	e30b3cdc 	movw	r3, #48348	; 0xbcdc",benign, 964, 308, 10259, 2, 6855, 2691, 4, 567, 756, 0, 235, 54254, 550, 3, 7, 8822, 3, 405, 3, 33352, 11864, 21235, 0, 0, 30, 5354, 4888, 9620, 83, 0, 0, 22, 23, 37, 2, 55061, 47466, 50536, 1, 0, 0, 380,-
55,r0,30, 1060017, 1029,"  102cb0:	e0822003 	add	r2, r2, r3",benign, 980, 188, 10254, 2, 6848, 2689, 1, 567, 756, 0, 229, 54657, 550, 3, 7, 9590, 2, 384, 3, 33483, 11982, 21260, 0, 0, 30, 5566, 4676, 9615, 83, 0, 0, 21, 23, 36, 2, 55507, 45982, 49031, 1, 0, 0, 587,-
56,r1,27, 1052358, 1029,"  100ec4:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 727, 188, 10252, 2, 6855, 2690, 1, 567, 756, 0, 233, 54118, 550, 3, 7, 8873, 2, 381, 3, 32845, 11331, 21273, 0, 0, 30, 5611, 4626, 9606, 82, 0, 0, 22, 23, 37, 2, 54382, 46790, 49852, 1, 0, 0, 403,-
57,r0,27, 1060749, 1024,"  102f8c:	e5832014 	str	r2, [r3, #20]",benign, 680, 188, 10235, 2, 6849, 2694, 1, 567, 756, 0, 228, 54257, 550, 3, 7, 8498, 2, 381, 3, 33210, 11683, 21272, 0, 0, 30, 5528, 4716, 9618, 85, 0, 0, 22, 24, 37, 2, 54387, 46751, 49810, 1, 0, 0, 381,-
58,r2,12, 1053738, 1026,"  101428:	e0233001 	eor	r3, r3, r1",benign, 781, 212, 10234, 2, 6836, 2692, 1, 567, 756, 0, 232, 54228, 550, 3, 7, 8530, 2, 382, 3, 32689, 11241, 21245, 0, 0, 30, 5592, 4654, 9621, 82, 0, 0, 19, 23, 35, 2, 53837, 46462, 49850, 1, 0, 0, 382,-
59,r3,23, 1061080, 1023,"  1030d8:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 960, 187, 10259, 3, 6857, 2693, 1, 567, 756, 0, 221, 53886, 550, 3, 7, 9340, 3, 404, 3, 33190, 11732, 21267, 0, 0, 30, 5556, 4699, 9631, 84, 0, 0, 19, 21, 35, 5, 54865, 47409, 50475, 1, 0, 0, 382,-
60,r2,11, 1055711, 1031,"  101bdc:	e3463ed9 	movt	r3, #28377	; 0x6ed9",benign, 830, 188, 10239, 2, 6839, 2695, 1, 567, 756, 0, 235, 54626, 550, 3, 7, 8531, 2, 383, 3, 32756, 11307, 21330, 0, 0, 30, 5367, 4887, 9619, 85, 0, 0, 18, 22, 34, 2, 55247, 47331, 50371, 1, 0, 0, 381,-
61,r3,2, 1052291, 1029,"  100e80:	e0011003 	and	r1, r1, r3",benign, 736, 187, 10216, 2, 6837, 2694, 1, 567, 756, 0, 232, 54271, 550, 3, 7, 8346, 3, 406, 3, 33004, 11525, 21253, 0, 0, 30, 5349, 4886, 9619, 81, 0, 0, 19, 22, 35, 2, 54749, 46603, 49663, 1, 0, 0, 381,-
62,r2,1, 1054230, 1027,"  101614:	e1a03163 	ror	r3, r3, #2",benign, 789, 210, 10256, 2, 6856, 2690, 1, 567, 756, 0, 227, 54385, 550, 3, 7, 8806, 2, 384, 3, 33012, 11582, 21261, 0, 0, 30, 5566, 4682, 9627, 85, 0, 0, 18, 22, 34, 2, 54972, 47158, 50144, 1, 0, 0, 381,-
63,r3,29, 1056497, 1029,"  101ef0:	e1a02de3 	ror	r2, r3, #27",benign, 862, 187, 10245, 2, 6849, 2695, 1, 567, 756, 0, 231, 54476, 550, 3, 7, 8803, 2, 383, 3, 33436, 11900, 21260, 0, 0, 30, 5589, 4649, 9624, 84, 0, 0, 18, 22, 34, 2, 54760, 46927, 50142, 1, 0, 0, 403,-
64,r1,16, 1059423, 1035,"  102a5c:	e50b3010 	str	r3, [fp, #-16]",benign, 953, 190, 10262, 2, 6858, 2692, 1, 567, 756, 0, 225, 55052, 550, 3, 7, 9142, 3, 404, 3, 33477, 11960, 21280, 0, 0, 30, 5417, 4814, 9613, 80, 0, 0, 18, 22, 34, 2, 55038, 46953, 49944, 1, 0, 0, 380,-
65,r3,11, 1054886, 1036,"  1018a4:	e51b300c 	ldr	r3, [fp, #-12]",benign, 819, 210, 10255, 2, 6853, 2689, 1, 567, 756, 0, 226, 54200, 550, 3, 7, 8477, 2, 383, 3, 33111, 11662, 21258, 0, 0, 30, 5403, 4860, 9637, 83, 0, 0, 19, 22, 35, 2, 54369, 45890, 48926, 1, 0, 0, 380,-
66,r2,3, 1059463, 1027,"  102a84:	e0822003 	add	r2, r2, r3",benign, 951, 189, 10235, 2, 6842, 2696, 4, 567, 756, 0, 229, 54896, 550, 3, 7, 8890, 2, 384, 3, 33099, 11575, 21269, 0, 0, 30, 5648, 4622, 9625, 82, 0, 0, 19, 22, 35, 2, 55534, 47515, 50505, 1, 0, 0, 404,-
67,r0,0, 1059690, 1033,"  102b68:	e51b3040 	ldr	r3, [fp, #-64]	; 0xffffffc0",benign, 974, 189, 10273, 2, 6857, 2689, 1, 567, 756, 0, 229, 55200, 550, 3, 7, 9126, 3, 404, 3, 34011, 12491, 21271, 0, 0, 30, 5408, 4854, 9629, 83, 0, 0, 18, 22, 34, 2, 55058, 47330, 50364, 1, 0, 0, 381,-
68,r0,15, 1056847, 1034,"  10204c:	e50b3014 	str	r3, [fp, #-20]	; 0xffffffec",benign, 879, 211, 10240, 2, 6852, 2692, 4, 567, 756, 0, 232, 54890, 550, 3, 7, 9049, 2, 463, 3, 33083, 11547, 21278, 0, 0, 30, 5727, 4729, 9609, 81, 0, 0, 18, 22, 34, 2, 54701, 47088, 50155, 1, 0, 0, 381,-
69,r3,10, 1052145, 1030,"  100df0:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0",benign, 729, 188, 10247, 2, 6856, 2690, 1, 567, 756, 0, 232, 54071, 550, 3, 7, 8629, 2, 381, 3, 32540, 10966, 21282, 0, 0, 30, 5550, 4702, 9614, 83, 0, 0, 19, 22, 35, 2, 55147, 46927, 49963, 1, 0, 0, 381,-
