num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
58,r1,4, 1057498, 1036,"  1022d8:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 607, 190, 10242, 2, 6850, 2690, 1, 567, 756, 0, 217, 53565, 550, 3, 7, 7870, 2, 384, 3, 32040, 10493, 21213, 0, 0, 30, 5549, 4673, 9608, 80, 0, 0, 19, 23, 35, 2, 54320, 46499, 49750, 1, 0, 0, 381,-
59,r2,10, 1060979, 1023,"  103070:	e51b3010 	ldr	r3, [fp, #-16]",benign, 606, 211, 10234, 2, 6856, 2698, 1, 567, 756, 0, 218, 53443, 550, 3, 7, 7729, 2, 382, 3, 32101, 10627, 21226, 0, 0, 30, 5574, 4649, 9606, 80, 0, 0, 18, 22, 34, 2, 53867, 46168, 49283, 1, 0, 0, 380,-
60,r2,28, 1055793, 1029,"  101c30:	e0822003 	add	r2, r2, r3",benign, 613, 190, 10242, 2, 6852, 2692, 4, 567, 756, 0, 219, 53493, 550, 3, 7, 8235, 2, 383, 3, 32217, 10831, 21200, 0, 0, 30, 5547, 4681, 9611, 81, 0, 0, 18, 23, 34, 2, 53814, 45853, 48918, 1, 0, 0, 511,-
61,r1,17, 1054550, 1030,"  101754:	e51b3010 	ldr	r3, [fp, #-16]",benign, 613, 188, 10251, 2, 6854, 2692, 4, 567, 756, 0, 222, 53767, 550, 3, 7, 7858, 3, 405, 3, 32025, 10486, 21242, 0, 0, 30, 5324, 4912, 9616, 82, 0, 0, 19, 22, 35, 2, 53961, 45854, 48839, 1, 0, 0, 379,-
62,r3,20, 1060845, 1032,"  102fec:	e5933018 	ldr	r3, [r3, #24]",benign, 613, 189, 10227, 2, 6855, 2694, 4, 567, 756, 0, 216, 53533, 550, 3, 7, 8502, 3, 406, 3, 32689, 11152, 21247, 0, 0, 30, 5322, 4913, 9611, 81, 0, 0, 21, 23, 36, 2, 53983, 46248, 49222, 1, 0, 0, 403,-
63,r1,11, 1051641, 1028,"  100bf8:	e50b3018 	str	r3, [fp, #-24]	; 0xffffffe8",benign, 608, 190, 10222, 2, 6848, 2694, 1, 567, 756, 0, 222, 53489, 550, 3, 7, 7728, 3, 406, 3, 31968, 10454, 21229, 0, 0, 30, 5396, 4891, 9628, 82, 0, 0, 19, 23, 35, 2, 53976, 45880, 48838, 1, 0, 0, 381,-
64,r0,20, 1057830, 1031,"  102424:	e51b3010 	ldr	r3, [fp, #-16]",benign, 618, 190, 10240, 2, 6844, 2691, 4, 567, 756, 0, 222, 53322, 550, 3, 7, 7725, 3, 405, 3, 32388, 10748, 21227, 0, 0, 30, 5331, 4907, 9618, 84, 0, 0, 18, 22, 34, 2, 54385, 46525, 49734, 1, 0, 0, 381,-
65,r1,1, 1060609, 1027,"  102f00:	e51b3168 	ldr	r3, [fp, #-360]	; 0xfffffe98",benign, 602, 187, 10243, 2, 6847, 2691, 1, 567, 756, 0, 220, 53272, 550, 3, 7, 8022, 2, 384, 3, 32163, 10680, 21262, 0, 0, 30, 5359, 4913, 9629, 83, 0, 0, 18, 22, 34, 2, 53835, 46358, 49384, 1, 0, 0, 382,-
66,r0,25, 1056511, 1033,"  101efc:	e1811003 	orr	r1, r1, r3",benign, 616, 189, 10235, 2, 6855, 2692, 4, 567, 756, 0, 224, 53340, 550, 3, 7, 7835, 2, 384, 3, 32568, 11072, 21208, 0, 0, 30, 5355, 4872, 9625, 83, 0, 0, 18, 23, 34, 2, 54004, 46427, 49582, 1, 0, 0, 381,-
67,r0,25, 1055328, 1031,"  101a60:	e50b300c 	str	r3, [fp, #-12]",benign, 609, 188, 10238, 2, 6859, 2693, 1, 567, 756, 0, 217, 54209, 550, 3, 7, 8104, 2, 383, 3, 31941, 10440, 21232, 0, 0, 30, 5350, 4915, 9622, 84, 0, 0, 18, 22, 34, 2, 53870, 46162, 49272, 1, 0, 0, 403,-
68,r3,21, 1052305, 1029,"  100e90:	e0033000 	and	r3, r3, r0",benign, 598, 211, 10247, 2, 6855, 2690, 1, 567, 756, 0, 218, 53966, 550, 3, 7, 8114, 2, 381, 3, 32037, 10536, 21196, 0, 0, 30, 5558, 4739, 9632, 82, 0, 0, 22, 23, 37, 2, 54027, 46092, 49008, 1, 0, 0, 403,-
69,r0,19, 1056053, 1025,"  101d34:	e51b30bc 	ldr	r3, [fp, #-188]	; 0xffffff44",benign, 600, 189, 10252, 2, 6852, 2691, 1, 567, 756, 0, 222, 53741, 550, 3, 7, 7936, 2, 384, 3, 32512, 11034, 21239, 0, 0, 30, 5357, 4881, 9631, 82, 0, 0, 22, 24, 37, 2, 53875, 46471, 49700, 1, 0, 0, 382,-
70,r1,18, 1051141, 1034,"  100a04:	e083300b 	add	r3, r3, fp",benign, 610, 211, 10241, 2, 6855, 2692, 1, 567, 756, 0, 220, 54216, 550, 3, 7, 8491, 2, 384, 3, 32345, 10838, 21259, 0, 0, 30, 5330, 4907, 9606, 81, 0, 0, 19, 21, 35, 2, 53996, 46221, 49308, 1, 0, 0, 381,-
