1, 832, 170, 10206, 2, 6831, 2700, 0, 571, 757, 0, 240, 54680, 552, 3, 44, 8823, 344, 633, 3, 32804, 11393, 21309, 0, 0, 32, 5244, 4903, 9620, 99, 0, 0, 19, 22, 134, 2, 54932, 47080, 50227, 1, 0, 0, 339
0, 908, 159, 10234, 3, 6854, 2698, 1, 571, 762, 0, 235, 55082, 557, 3, 44, 8756, 372, 421, 3, 33757, 11772, 21313, 0, 0, 32, 5511, 4645, 9617, 99, 0, 0, 19, 22, 295, 4, 55976, 47737, 50914, 1, 0, 0, 316
0, 744, 159, 10210, 2, 6847, 2696, 1, 571, 762, 0, 230, 54616, 557, 3, 44, 8315, 353, 421, 3, 33430, 11506, 21316, 0, 0, 32, 5302, 4848, 9615, 100, 0, 0, 19, 22, 134, 2, 55330, 47155, 50325, 1, 0, 0, 317
0, 856, 161, 10226, 2, 6852, 2697, 1, 571, 762, 0, 235, 54989, 557, 3, 44, 8711, 374, 420, 3, 33594, 11656, 21318, 0, 0, 32, 5539, 4659, 9622, 99, 0, 0, 19, 22, 134, 2, 55745, 47550, 50718, 1, 0, 0, 316
0, 731, 159, 10216, 2, 6852, 2698, 1, 571, 762, 0, 230, 55032, 557, 3, 45, 8242, 363, 408, 3, 33496, 11558, 21291, 0, 0, 32, 5528, 4658, 9622, 102, 0, 0, 19, 22, 134, 2, 55848, 47529, 50744, 1, 0, 0, 317
0, 824, 35, 10188, 3, 6853, 2697, 1, 571, 762, 0, 229, 54927, 557, 3, 44, 8705, 370, 420, 3, 33514, 11501, 21289, 0, 0, 32, 5492, 4655, 9607, 95, 0, 0, 19, 22, 135, 4, 55728, 47738, 50913, 1, 0, 0, 338
0, 710, 160, 10214, 2, 6848, 2696, 1, 571, 762, 0, 231, 54723, 557, 3, 45, 8165, 363, 420, 3, 33771, 11912, 21294, 0, 0, 32, 5308, 4855, 9613, 95, 0, 0, 19, 22, 134, 2, 55461, 46976, 50288, 1, 0, 0, 316
0, 837, 35, 10225, 2, 6845, 2695, 1, 571, 762, 0, 232, 55378, 557, 3, 44, 8767, 356, 418, 3, 34260, 12327, 21305, 0, 0, 32, 5502, 4658, 9611, 100, 0, 0, 19, 22, 133, 2, 56360, 47523, 50741, 1, 0, 0, 326
1, 822, 160, 10200, 2, 6835, 2698, 2, 571, 757, 0, 237, 54891, 552, 3, 45, 8500, 367, 428, 3, 33123, 11663, 21294, 0, 0, 32, 5497, 4650, 9604, 98, 0, 0, 19, 22, 134, 2, 55211, 46785, 49953, 1, 0, 0, 316
1, 789, 179, 10197, 3, 6833, 2697, 1, 571, 757, 0, 241, 53890, 552, 3, 45, 8910, 369, 431, 3, 33099, 11647, 21266, 0, 0, 32, 5473, 4663, 9597, 98, 0, 0, 19, 22, 342, 5, 55417, 46562, 49651, 1, 0, 0, 318
1, 698, 181, 10175, 3, 6828, 2703, 1, 571, 757, 0, 230, 53919, 552, 3, 44, 8282, 378, 430, 3, 32471, 11003, 21303, 0, 0, 32, 5502, 4663, 9611, 99, 0, 0, 19, 22, 124, 5, 54864, 46343, 49550, 1, 0, 0, 317
1, 664, 179, 10177, 2, 6838, 2701, 1, 571, 757, 0, 246, 54217, 552, 3, 44, 7891, 342, 420, 3, 32391, 10906, 21276, 0, 0, 32, 5498, 4688, 9606, 97, 0, 0, 19, 22, 125, 2, 54672, 46193, 49525, 1, 0, 0, 339
0, 604, 161, 10191, 2, 6841, 2697, 1, 571, 762, 0, 221, 54511, 557, 3, 45, 7877, 380, 416, 3, 33116, 11097, 21312, 0, 0, 32, 5472, 4680, 9600, 97, 0, 0, 19, 24, 125, 2, 55537, 46863, 50086, 1, 0, 0, 316
