num,reg,pos,loc,reg,pos,loc,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
29,r0,8, 1071131,"  105818:	e3403011 	movt	r3, #17
",r1,17, 1071131,"  105818:	e3403011 	movt	r3, #17
",r3,22, 1071131,"  105818:	e3403011 	movt	r3, #17
",SDC, 870, 351, 3870, 3, 2962, 864, 1, 324, 504, 12, 245, 46119, 293, 3, 237, 4191, 11632, 501, 14, 32517, 7743, 11765, 0, 0, 26, 3198, 3160, 3925, 36, 0, 0, 17, 21, 224, 6, 45884, 37446, 41012, 2, 0, 0, 317
30,r2,23, 1062449,"  103630:	e3530000 	cmp	r3, #0
",r0,8, 1062449,"  103630:	e3530000 	cmp	r3, #0
",r2,30, 1062449,"  103630:	e3530000 	cmp	r3, #0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,r1,13, 1070494,"  10559c:	e3403011 	movt	r3, #17
",r3,9, 1070494,"  10559c:	e3403011 	movt	r3, #17
",r0,31, 1070494,"  10559c:	e3403011 	movt	r3, #17
",SDC, 788, 227, 3890, 3, 2991, 870, 1, 324, 503, 13, 239, 45989, 293, 3, 242, 4562, 11719, 422, 13, 32474, 8099, 11722, 0, 0, 26, 3166, 3192, 3930, 36, 0, 0, 17, 21, 220, 6, 46095, 37789, 41304, 2, 0, 0, 317
32,r3,9, 1064255,"  103d3c:	e2833030 	add	r3, r3, #48	; 0x30
",r3,13, 1064255,"  103d3c:	e2833030 	add	r3, r3, #48	; 0x30
",r0,27, 1064255,"  103d3c:	e2833030 	add	r3, r3, #48	; 0x30
",SDC, 700, 349, 3839, 3, 2952, 875, 1, 324, 504, 13, 236, 45630, 293, 3, 237, 4425, 11288, 411, 14, 32464, 7730, 11687, 0, 0, 26, 3236, 3215, 3914, 37, 0, 0, 19, 23, 139, 6, 46228, 37259, 40932, 2, 0, 0, 316
33,r2,24, 1082502,"  108484:	e51b3008 	ldr	r3, [fp, #-8]
",r2,20, 1082502,"  108484:	e51b3008 	ldr	r3, [fp, #-8]
",r3,31, 1082502,"  108484:	e51b3008 	ldr	r3, [fp, #-8]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,r0,20, 1073116,"  105fdc:	e0211003 	eor	r1, r1, r3
",r2,19, 1073116,"  105fdc:	e0211003 	eor	r1, r1, r3
",r1,5, 1073116,"  105fdc:	e0211003 	eor	r1, r1, r3
",SDC, 769, 226, 3853, 4, 2969, 853, 1, 338, 504, 13, 231, 44802, 293, 3, 237, 4778, 11392, 563, 13, 31774, 7236, 11534, 0, 0, 26, 3151, 3181, 3856, 36, 0, 0, 19, 24, 127, 4, 45474, 36619, 40204, 1, 0, 0, 316
35,r1,2, 1069980,"  10539c:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r1,7, 1069980,"  10539c:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r2,13, 1069980,"  10539c:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",SDC, 751, 352, 3863, 4, 2960, 867, 1, 324, 504, 13, 228, 44931, 293, 3, 238, 4328, 12203, 419, 12, 31994, 6916, 11675, 0, 0, 26, 3233, 3141, 3936, 37, 0, 0, 17, 21, 125, 4, 45578, 36382, 39902, 1, 0, 0, 317
36,r2,14, 1080937,"  107e68:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",r2,25, 1080937,"  107e68:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",r2,30, 1080937,"  107e68:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,r2,27, 1066927,"  1047ac:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r2,24, 1066927,"  1047ac:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r0,21, 1066927,"  1047ac:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",SDC, 675, 237, 3888, 2, 2994, 876, 1, 324, 503, 13, 229, 45604, 293, 3, 236, 4130, 12137, 418, 11, 32835, 7972, 11755, 0, 0, 26, 3203, 3166, 3919, 36, 0, 0, 19, 23, 128, 2, 46098, 37812, 41263, 1, 0, 0, 317
38,r0,15, 1066886,"  104784:	e1a00003 	mov	r0, r3
",r0,15, 1066886,"  104784:	e1a00003 	mov	r0, r3
",r3,15, 1066886,"  104784:	e1a00003 	mov	r0, r3
",SDC, 747, 346, 3867, 2, 2963, 870, 1, 324, 504, 13, 239, 45022, 293, 3, 234, 4619, 11183, 419, 14, 32141, 7761, 11784, 0, 0, 26, 3189, 3151, 3922, 35, 0, 0, 17, 21, 135, 2, 45713, 36943, 40635, 1, 0, 0, 316
39,r1,21, 1067267,"  104900:	e51b3008 	ldr	r3, [fp, #-8]
",r0,16, 1067267,"  104900:	e51b3008 	ldr	r3, [fp, #-8]
",r2,16, 1067267,"  104900:	e51b3008 	ldr	r3, [fp, #-8]
",benign, 760, 353, 3815, 2, 2924, 841, 1, 340, 504, 13, 222, 45735, 294, 3, 242, 4790, 11282, 419, 12, 32868, 8161, 11647, 0, 0, 26, 3155, 3185, 3837, 36, 0, 0, 17, 21, 125, 2, 46401, 37659, 41345, 1, 0, 0, 316
40,r1,22, 1080127,"  107b3c:	e3403011 	movt	r3, #17
",r2,27, 1080127,"  107b3c:	e3403011 	movt	r3, #17
",r0,1, 1080127,"  107b3c:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,r2,7, 1080561,"  107cf0:	e51b3010 	ldr	r3, [fp, #-16]
",r2,13, 1080561,"  107cf0:	e51b3010 	ldr	r3, [fp, #-16]
",r2,1, 1080561,"  107cf0:	e51b3010 	ldr	r3, [fp, #-16]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,r2,10, 1074352,"  1064b0:	e24dd03c 	sub	sp, sp, #60	; 0x3c
",r1,7, 1074352,"  1064b0:	e24dd03c 	sub	sp, sp, #60	; 0x3c
",r3,25, 1074352,"  1064b0:	e24dd03c 	sub	sp, sp, #60	; 0x3c
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,r3,6, 1075362,"  1068a0:	e1a01003 	mov	r1, r3
",r2,24, 1075362,"  1068a0:	e1a01003 	mov	r1, r3
",r0,30, 1075362,"  1068a0:	e1a01003 	mov	r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,r2,6, 1070166,"  105454:	e2833034 	add	r3, r3, #52	; 0x34
",r3,9, 1070166,"  105454:	e2833034 	add	r3, r3, #52	; 0x34
",r2,20, 1070166,"  105454:	e2833034 	add	r3, r3, #52	; 0x34
",SDC, 778, 224, 3878, 3, 2996, 873, 1, 324, 504, 13, 236, 45474, 293, 3, 238, 4543, 11155, 420, 13, 32271, 7833, 11748, 0, 0, 26, 3159, 3182, 3903, 33, 0, 0, 19, 23, 129, 5, 45618, 37168, 40734, 2, 0, 0, 317
45,r1,24, 1065467,"  1041f8:	e2831004 	add	r1, r3, #4
",r3,31, 1065467,"  1041f8:	e2831004 	add	r1, r3, #4
",r0,26, 1065467,"  1041f8:	e2831004 	add	r1, r3, #4
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,r1,31, 1065310,"  10415c:	e51b300c 	ldr	r3, [fp, #-12]
",r1,12, 1065310,"  10415c:	e51b300c 	ldr	r3, [fp, #-12]
",r3,1, 1065310,"  10415c:	e51b300c 	ldr	r3, [fp, #-12]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,r1,4, 1062558,"  10369c:	e6af3073 	sxtb	r3, r3
",r0,7, 1062558,"  10369c:	e6af3073 	sxtb	r3, r3
",r3,7, 1062558,"  10369c:	e6af3073 	sxtb	r3, r3
",benign, 622, 232, 3822, 2, 2944, 851, 1, 340, 505, 13, 219, 45686, 294, 3, 240, 4163, 11607, 408, 14, 32433, 7780, 11550, 0, 0, 26, 3177, 3144, 3818, 34, 0, 0, 19, 23, 129, 2, 46157, 37437, 40944, 1, 0, 0, 317
48,r2,21, 1067020,"  10480c:	e2800c01 	add	r0, r0, #256	; 0x100
",r2,5, 1067020,"  10480c:	e2800c01 	add	r0, r0, #256	; 0x100
",r0,31, 1067020,"  10480c:	e2800c01 	add	r0, r0, #256	; 0x100
",SDC, 663, 346, 3860, 4, 2959, 864, 1, 324, 504, 13, 234, 44664, 293, 3, 238, 4113, 11694, 408, 13, 31141, 6702, 11693, 0, 0, 26, 3176, 3189, 3917, 36, 0, 0, 17, 21, 255, 5, 45320, 36552, 40337, 1, 0, 0, 316
49,r1,19, 1064515,"  103e40:	e5832000 	str	r2, [r3]
",r2,18, 1064515,"  103e40:	e5832000 	str	r2, [r3]
",r1,12, 1064515,"  103e40:	e5832000 	str	r2, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,r3,10, 1077874,"  107270:	e1a00003 	mov	r0, r3
",r0,16, 1077874,"  107270:	e1a00003 	mov	r0, r3
",r3,0, 1077874,"  107270:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,r2,3, 1072868,"  105ee4:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r3,3, 1072868,"  105ee4:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r1,20, 1072868,"  105ee4:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",SDC, 764, 225, 3869, 4, 2992, 875, 1, 324, 503, 13, 232, 45041, 293, 3, 235, 4429, 11573, 409, 13, 31975, 7063, 11665, 0, 0, 26, 3164, 3189, 3925, 35, 0, 0, 17, 21, 135, 4, 45535, 36560, 40141, 1, 0, 0, 316
52,r1,6, 1072596,"  105dd4:	e2833074 	add	r3, r3, #116	; 0x74
",r1,28, 1072596,"  105dd4:	e2833074 	add	r3, r3, #116	; 0x74
",r2,17, 1072596,"  105dd4:	e2833074 	add	r3, r3, #116	; 0x74
",benign, 829, 351, 3796, 4, 2928, 844, 1, 340, 505, 13, 222, 44423, 294, 3, 233, 4372, 11271, 408, 16, 30569, 6612, 11517, 0, 0, 26, 3175, 3151, 3830, 35, 0, 0, 19, 23, 128, 4, 44671, 35975, 39488, 1, 0, 0, 316
53,r0,23, 1080983,"  107e94:	e51b3008 	ldr	r3, [fp, #-8]
",r2,9, 1080983,"  107e94:	e51b3008 	ldr	r3, [fp, #-8]
",r2,6, 1080983,"  107e94:	e51b3008 	ldr	r3, [fp, #-8]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,r0,1, 1066437,"  1045c4:	e3403011 	movt	r3, #17
",r1,31, 1066437,"  1045c4:	e3403011 	movt	r3, #17
",r1,10, 1066437,"  1045c4:	e3403011 	movt	r3, #17
",SDC, 664, 224, 3894, 2, 2992, 872, 1, 324, 504, 12, 231, 45387, 293, 3, 236, 4175, 11623, 419, 13, 32273, 8504, 11742, 0, 0, 26, 3185, 3178, 3914, 37, 0, 0, 19, 24, 138, 2, 46126, 37750, 41322, 1, 0, 0, 316
55,r1,2, 1081213,"  107f7c:	e6ef3073 	uxtb	r3, r3
",r2,22, 1081213,"  107f7c:	e6ef3073 	uxtb	r3, r3
",r3,29, 1081213,"  107f7c:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,r1,11, 1072250,"  105c78:	e1a03c23 	lsr	r3, r3, #24
",r2,26, 1072250,"  105c78:	e1a03c23 	lsr	r3, r3, #24
",r0,22, 1072250,"  105c78:	e1a03c23 	lsr	r3, r3, #24
",SDC, 843, 218, 3875, 2, 3001, 875, 1, 324, 503, 13, 231, 45822, 293, 3, 232, 4596, 11460, 419, 15, 32601, 8478, 11810, 0, 0, 26, 3173, 3180, 3926, 37, 0, 0, 17, 21, 310, 2, 46137, 37722, 41255, 1, 0, 0, 316
57,r2,3, 1062565,"  1036a4:	e51b3024 	ldr	r3, [fp, #-36]	; 0xffffffdc
",r1,24, 1062565,"  1036a4:	e51b3024 	ldr	r3, [fp, #-36]	; 0xffffffdc
",r1,10, 1062565,"  1036a4:	e51b3024 	ldr	r3, [fp, #-36]	; 0xffffffdc
",benign, 679, 349, 3795, 2, 2909, 846, 1, 353, 520, 13, 224, 53872, 309, 3, 347, 4283, 16924, 410, 22, 38551, 7810, 14110, 0, 0, 26, 3955, 3824, 4858, 36, 0, 0, 17, 21, 126, 2, 54280, 45885, 49359, 1, 0, 0, 316
58,r3,22, 1076420,"  106cc4:	e5932000 	ldr	r2, [r3]
",r3,1, 1076420,"  106cc4:	e5932000 	ldr	r2, [r3]
",r2,12, 1076420,"  106cc4:	e5932000 	ldr	r2, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,r3,21, 1074991,"  10672c:	e0211003 	eor	r1, r1, r3
",r1,5, 1074991,"  10672c:	e0211003 	eor	r1, r1, r3
",r2,7, 1074991,"  10672c:	e0211003 	eor	r1, r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,r3,13, 1064398,"  103dcc:	e5d33208 	ldrb	r3, [r3, #520]	; 0x208
",r3,24, 1064398,"  103dcc:	e5d33208 	ldrb	r3, [r3, #520]	; 0x208
",r1,26, 1064398,"  103dcc:	e5d33208 	ldrb	r3, [r3, #520]	; 0x208
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,r1,10, 1065392,"  1041b0:	e50b3008 	str	r3, [fp, #-8]
",r3,5, 1065392,"  1041b0:	e50b3008 	str	r3, [fp, #-8]
",r0,26, 1065392,"  1041b0:	e50b3008 	str	r3, [fp, #-8]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,r3,21, 1063299,"  103980:	e1a03c23 	lsr	r3, r3, #24
",r1,3, 1063299,"  103980:	e1a03c23 	lsr	r3, r3, #24
",r1,24, 1063299,"  103980:	e1a03c23 	lsr	r3, r3, #24
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,r3,28, 1074674,"  1065f0:	e3403011 	movt	r3, #17
",r0,11, 1074674,"  1065f0:	e3403011 	movt	r3, #17
",r0,25, 1074674,"  1065f0:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,r0,0, 1064109,"  103cac:	e1a00003 	mov	r0, r3
",r2,6, 1064109,"  103cac:	e1a00003 	mov	r0, r3
",r3,17, 1064109,"  103cac:	e1a00003 	mov	r0, r3
",SDC, 620, 221, 3828, 2, 2948, 874, 1, 324, 504, 13, 234, 45288, 293, 3, 233, 4324, 11161, 606, 14, 32114, 8088, 11699, 0, 0, 26, 3187, 3147, 3904, 36, 0, 0, 19, 23, 137, 2, 45565, 36964, 40474, 1, 0, 0, 316
1,r2,23, 1079147,"  107768:	e0233001 	eor	r3, r3, r1
",r1,29, 1079147,"  107768:	e0233001 	eor	r3, r3, r1
",r3,17, 1079147,"  107768:	e0233001 	eor	r3, r3, r1
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,r2,1, 1065925,"  1043c4:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",r3,13, 1065925,"  1043c4:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",r3,23, 1065925,"  1043c4:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",SDC, 649, 228, 3879, 2, 3001, 875, 1, 324, 504, 13, 241, 45445, 293, 3, 243, 4483, 11556, 409, 14, 32620, 7550, 11741, 0, 0, 26, 3146, 3200, 3925, 34, 0, 0, 19, 23, 128, 2, 45975, 37358, 40900, 1, 0, 0, 317
3,r0,9, 1073650,"  1061f0:	e0233002 	eor	r3, r3, r2
",r2,7, 1073650,"  1061f0:	e0233002 	eor	r3, r3, r2
",r3,29, 1073650,"  1061f0:	e0233002 	eor	r3, r3, r2
",SDC, 951, 356, 3816, 2, 2931, 843, 1, 338, 504, 12, 234, 45194, 293, 3, 239, 4678, 11073, 418, 12, 31841, 7729, 11620, 0, 0, 26, 3161, 3164, 3857, 36, 0, 0, 17, 21, 125, 2, 45762, 37359, 41078, 1, 0, 0, 316
4,r3,14, 1065650,"  1042b0:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",r2,2, 1065650,"  1042b0:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",r2,26, 1065650,"  1042b0:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",SDC, 709, 349, 3854, 2, 2950, 866, 1, 324, 504, 13, 234, 45210, 293, 3, 232, 4345, 11416, 409, 13, 32206, 7805, 11767, 0, 0, 26, 3174, 3179, 3958, 36, 0, 0, 17, 21, 135, 2, 46048, 37356, 41060, 1, 0, 0, 317
5,r0,26, 1063253,"  103954:	e1a03823 	lsr	r3, r3, #16
",r2,24, 1063253,"  103954:	e1a03823 	lsr	r3, r3, #16
",r3,10, 1063253,"  103954:	e1a03823 	lsr	r3, r3, #16
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,r0,13, 1070254,"  1054ac:	e3403011 	movt	r3, #17
",r3,11, 1070254,"  1054ac:	e3403011 	movt	r3, #17
",r0,7, 1070254,"  1054ac:	e3403011 	movt	r3, #17
",SDC, 786, 228, 3880, 3, 2999, 876, 1, 324, 504, 12, 236, 45922, 293, 3, 236, 4447, 11449, 496, 15, 32295, 7797, 11759, 0, 0, 26, 3152, 3184, 3919, 37, 0, 0, 17, 21, 202, 4, 46123, 37573, 41145, 2, 0, 0, 316
7,r3,16, 1081347,"  108000:	e2800c01 	add	r0, r0, #256	; 0x100
",r1,29, 1081347,"  108000:	e2800c01 	add	r0, r0, #256	; 0x100
",r0,19, 1081347,"  108000:	e2800c01 	add	r0, r0, #256	; 0x100
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,r2,24, 1072205,"  105c4c:	e0211003 	eor	r1, r1, r3
",r0,4, 1072205,"  105c4c:	e0211003 	eor	r1, r1, r3
",r3,30, 1072205,"  105c4c:	e0211003 	eor	r1, r1, r3
",SDC, 841, 227, 3879, 2, 3001, 875, 1, 324, 503, 13, 234, 45980, 293, 3, 239, 4467, 11652, 417, 14, 32386, 7993, 11793, 0, 0, 26, 3178, 3181, 3924, 38, 0, 0, 19, 24, 127, 2, 46405, 37354, 40954, 1, 0, 0, 317
9,r1,5, 1081277,"  107fbc:	e0233002 	eor	r3, r3, r2
",r3,5, 1081277,"  107fbc:	e0233002 	eor	r3, r3, r2
",r3,24, 1081277,"  107fbc:	e0233002 	eor	r3, r3, r2
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,r0,29, 1075227,"  106818:	e51b300c 	ldr	r3, [fp, #-12]
",r2,14, 1075227,"  106818:	e51b300c 	ldr	r3, [fp, #-12]
",r1,30, 1075227,"  106818:	e51b300c 	ldr	r3, [fp, #-12]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,r0,2, 1077749,"  1071f4:	e1a03c23 	lsr	r3, r3, #24
",r2,6, 1077749,"  1071f4:	e1a03c23 	lsr	r3, r3, #24
",r2,0, 1077749,"  1071f4:	e1a03c23 	lsr	r3, r3, #24
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,r0,7, 1078122,"  107368:	e3403011 	movt	r3, #17
",r3,30, 1078122,"  107368:	e3403011 	movt	r3, #17
",r3,6, 1078122,"  107368:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,r2,25, 1068296,"  104d08:	e1a03c23 	lsr	r3, r3, #24
",r0,5, 1068296,"  104d08:	e1a03c23 	lsr	r3, r3, #24
",r1,23, 1068296,"  104d08:	e1a03c23 	lsr	r3, r3, #24
",SDC, 623, 226, 3890, 4, 2992, 871, 1, 324, 504, 13, 236, 44798, 293, 3, 239, 4297, 11413, 427, 12, 31199, 7082, 11696, 0, 0, 26, 3166, 3184, 3927, 37, 0, 0, 17, 21, 125, 4, 45141, 36596, 40141, 1, 0, 0, 316
14,r3,27, 1064289,"  103d60:	e51b3008 	ldr	r3, [fp, #-8]
",r3,9, 1064289,"  103d60:	e51b3008 	ldr	r3, [fp, #-8]
",r3,4, 1064289,"  103d60:	e51b3008 	ldr	r3, [fp, #-8]
",benign, 713, 348, 3782, 2, 2912, 849, 1, 340, 505, 12, 222, 44914, 294, 3, 238, 4575, 11042, 409, 15, 31774, 7814, 11637, 0, 0, 26, 3169, 3133, 3821, 34, 0, 0, 17, 21, 351, 2, 45370, 37103, 40821, 1, 0, 0, 316
15,r0,10, 1081221,"  107f84:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,18, 1081221,"  107f84:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r3,23, 1081221,"  107f84:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,r1,20, 1065794,"  104340:	e3403011 	movt	r3, #17
",r2,29, 1065794,"  104340:	e3403011 	movt	r3, #17
",r2,28, 1065794,"  104340:	e3403011 	movt	r3, #17
",SDC, 641, 223, 3895, 2, 3003, 874, 1, 324, 503, 13, 229, 45327, 293, 3, 241, 4491, 11517, 409, 14, 32366, 7662, 11761, 0, 0, 26, 3195, 3158, 3930, 36, 0, 0, 19, 23, 136, 2, 45956, 37408, 40929, 1, 0, 0, 317
17,r2,19, 1074543,"  10656c:	e51b3038 	ldr	r3, [fp, #-56]	; 0xffffffc8
",r1,1, 1074543,"  10656c:	e51b3038 	ldr	r3, [fp, #-56]	; 0xffffffc8
",r2,12, 1074543,"  10656c:	e51b3038 	ldr	r3, [fp, #-56]	; 0xffffffc8
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,r2,2, 1077681,"  1071b0:	e6ef3073 	uxtb	r3, r3
",r3,0, 1077681,"  1071b0:	e6ef3073 	uxtb	r3, r3
",r0,22, 1077681,"  1071b0:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,r1,0, 1065598,"  10427c:	e5932000 	ldr	r2, [r3]
",r0,14, 1065598,"  10427c:	e5932000 	ldr	r2, [r3]
",r2,15, 1065598,"  10427c:	e5932000 	ldr	r2, [r3]
",benign, 634, 231, 3831, 2, 2951, 844, 1, 340, 504, 13, 223, 45541, 294, 3, 241, 4269, 11731, 408, 7, 32383, 8098, 11508, 0, 0, 26, 3143, 3167, 3831, 35, 0, 0, 17, 21, 126, 2, 45835, 37196, 40671, 1, 0, 0, 317
20,r2,11, 1066653,"  10469c:	e2833018 	add	r3, r3, #24
",r1,7, 1066653,"  10469c:	e2833018 	add	r3, r3, #24
",r2,9, 1066653,"  10469c:	e2833018 	add	r3, r3, #24
",benign, 731, 345, 3808, 2, 2924, 845, 1, 340, 505, 12, 226, 45232, 294, 3, 239, 4305, 11434, 418, 11, 32025, 7846, 11596, 0, 0, 26, 3144, 3175, 3843, 36, 0, 0, 19, 23, 128, 2, 45458, 37146, 40885, 1, 0, 0, 316
21,r2,12, 1078831,"  10762c:	e3403011 	movt	r3, #17
",r2,20, 1078831,"  10762c:	e3403011 	movt	r3, #17
",r3,9, 1078831,"  10762c:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,r1,4, 1070745,"  105698:	e3403011 	movt	r3, #17
",r0,1, 1070745,"  105698:	e3403011 	movt	r3, #17
",r0,11, 1070745,"  105698:	e3403011 	movt	r3, #17
",SDC, 800, 231, 3895, 3, 2995, 871, 1, 324, 504, 13, 236, 45661, 293, 3, 242, 4184, 11695, 421, 17, 32333, 7876, 11776, 0, 0, 26, 3192, 3175, 3923, 35, 0, 0, 19, 24, 129, 5, 46085, 37411, 40988, 2, 0, 0, 317
